"t_E5zjFj6Ew","Introducing Ashwatthama - Kalki 2898 AD | Amitabh | Prabhas | Kamal Haasan | Deepika | Nag Ashwin","2024-04-21T15:59:09Z","UC70pKToywlxOGdgIvz8gYqA","Vyjayanthi Network","1","2024-04-22T00:00:00Z","kalki 2898 ad|Kalki 2898AD|introducing ashwatthama|ashwatthama|ashwathama|amitabh bachchan|amitabh|amitabh bachchan as ashwathama|prabhas|prabhas kalki movie|kalki 2898 ad glimpse|kalki 2898 ad release date|kalki 2898 ad movie|deepika padukone|nag ashwin|nag ashwin kalki 2898 ad|amitabh bachchan kalki movie|project k|kalki 2898 amitabh bachchan|kalki movie|kalki 2898 update|Ashwatthama|nag ashwin kalki 2898 ad movie|amitabh bachchan kalki|vyjayanthi movies","7950034","347469","0","8152","https://i.ytimg.com/vi/t_E5zjFj6Ew/default.jpg","False","False","From the 𝐁𝐈𝐆𝐆𝐄𝐒𝐓 battle of the previous Yuga, to the 𝐅𝐈𝐍𝐀𝐋 battle of the present Yuga.Introducing the legendary #AmitabhBachchan as immortal 'ASHWATTHAMA' from #Kalki2898AD.#Prabhas #NagAshwin #KamalHaasan #DeepikaPadukone #DishaPatani #VyjayanthiMovies Cast: Prabhas, Amitabh Bachchan, Kamal Haasan, Deepika Padukone, Disha Patani and othersDirected by Nag AshwinDirector of Photography: Djordje StojiljkovicMusic: Santhosh NarayananProducer: C.Aswini Dutt, Swapna Dutt & Priyanka DuttEditor: Kotagiri Venkateswara RaoProduction Designer: Nitin Zihani ChoudharyBanner: Vyjayanthi MoviesCostume Designer: Archana RaoPR: Vamsi - Shekar & Mandvi SharmaDigital Media PR & Marketing Head: Prasad BhimanadhamDigital Partner: Silly MonksFor more updates:Subscribe us on Youtube: https://www.youtube.com/VyjayanthiNetwork?sub_confirmation=1Like us on Facebook: https://www.facebook.com/VyjayanthiMoviesFollow us on Twitter: https://twitter.com/VyjayanthiFilmsFollow us on Instagram: https://instagram.com/vyjayanthimovies"
"VfTShScTMXI","Raghava Lawrence's RUDHRAN (2024) New Released Full Hindi Dubbed Movie |R Sarathkumar, Priya Shankar","2024-04-20T17:00:07Z","UCF3YP2US-aneLZyBUawaPow","LGF Studios","24","2024-04-22T00:00:00Z","new south indian movies dubbed in hindi 2024 full|south new movie 2023 hindi dubbed|love story movie|new south indian movies dubbed in hindi 2023 full|new south movie|south movie|hindi movie|south new movie 2024 hindi dubbed|south indian movies dubbed in hindi full movie 2024 new|new movies 2024|rudhran full movie hindi dubbed 2023|rudhran movie|rudhran hindi dubbed movie|raghava lawrence movie in hindi dubbed|r sarathkumar movies|raghava lawrence rudhran movie","4436741","79858","0","2240","https://i.ytimg.com/vi/VfTShScTMXI/default.jpg","False","False","Presenting New South (Sauth) Indian Movies Dubbed In Hindi 2024 Full (हिंदी मूवी, साउथ मूवी) RUDHRAN starring Raghava Lawrence, R. Sarathkumar, Priya Bhavani Shankar, Nassar, Poornima Bhagyaraj, Sharath Lohithaswa & Kaali Venkat. Exclusively on @LGFStudios Subscribe to ​⁠ For More Hindi Indian Blockbusters in Hindi for FREEhttp://bit.ly/SunshineMoviesPopular Movies⦿ Jail - https://youtu.be/TKgd216qH_0⦿ Yajamana - https://youtu.be/LO20UB9U8dE⦿ Muddy - https://youtu.be/yVq0NnnjRts⦿ Sardar Singham - https://youtu.be/mrJkVvW90L0⦿ Big Brother - https://youtu.be/sglMbBHnkYc⦿ Bicchugathi - https://youtu.be/rt6sHVfzjWM⦿ One - https://youtu.be/jjTw8R44XBI⦿ The Kung Fu Master - https://youtu.be/2Odbgayebbc⦿ Mamangam - https://youtu.be/8zrAkm5vhr8⦿ Mundinja Ivana Pudi - https://youtu.be/HptVFddenBY⦿ Eddakad Battalion - https://youtu.be/-9JSI_RDLaI⦿ Adventure Of Srimannarayan - https://youtu.be/l4BXM7lcVQw⦿ Power - https://youtu.be/0Nw6r5GiGdM⦿ Dreams - https://youtu.be/zaF9yJT-3TY⦿ Kirathaka - https://youtu.be/o3W9_cF0hkIMovie Credits:Directed by S. KathiresanWritten by K. P. ThirumaaranProduced by S. KathiresanStarring Raghava Lawrence, R. Sarathkumar, Priya Bhavani Shankar, Nassar, Poornima Bhagyaraj, Sharath Lohithaswa & Kaali VenkatCinematography R. D. RajasekharEdited by Sam C.S., G.V. Prakash Kumar Synopsis:Rudhran is a happy IT man living with his family until the moment his life is turned upside down. He comes upon a major criminal network including a businessman, Rudhran embarks on a mission to expose him the criminal network.Join Us On⦿ YouTube : http://bit.ly/SunshineMovies⦿ Website: http://lakshmiganpathyfilms.in⦿ Facebook: https://www.facebook.com/officialsunshinemovies⦿ Instagram: https://www.instagram.com/sunshinemoviesofficial#RaghavaLawrence #hindidubbedmovies #southmovie2024 #rudhran"
"tDgsWO5zd7c","5 Layers of Wall Breaking Challenge VS Rajat Dalal 😱","2024-04-21T09:17:42Z","UClfos9f7uDdoun8ZyE9jYFg","Fukra Insaan","24","2024-04-22T00:00:00Z","fukra insaan|triggered insaan|wanderers hub|fukra insaan live|malhan family","2359388","228275","0","10119","https://i.ytimg.com/vi/tDgsWO5zd7c/default.jpg","False","False","SUBSCRIBE  - @rajatdalal7821 Follow me on Instagram for updates ➞  https://instagram.com/fukra_insaan?igshid=jytojomgh8j4Join my discord server ➞https://discord.gg/Es7PVh4BAKMy second youtube channel ➞ https://youtube.com/channel/UCi5kSELjaJWmnBKPXkTcxsAMy twitter ➞ https://twitter.com/AbhishekMalhan4?s=09"
"l-nMKJ5J3Uc","Ages 1 - 100 Decide Who Wins $250,000","2024-04-20T15:59:59Z","UCX6OQ3DkcsbYNE6H8uQQuVA","MrBeast","24","2024-04-22T00:00:00Z","[None]","67484409","3357852","0","151918","https://i.ytimg.com/vi/l-nMKJ5J3Uc/default.jpg","False","False","I can’t believe who they pickedThanks Top Troops for sponsoring this video. Download Top Troops at https://toptroops.onelink.me/JHnC/mrbeast or scan the QR code to get a FREE special Starter Pack for a limited timeThanks Samsung for the Tab S9s - the Galaxy AI features are cool too: https://smsng.us/MrBTabS9New Merch - https://mrbeast.storeCheck out Viewstats! - https://www.viewstats.com/SUBSCRIBE OR I TAKE YOUR DOG╔═╦╗╔╦╗╔═╦═╦╦╦╦╗╔═╗║╚╣║║║╚╣╚╣╔╣╔╣║╚╣═╣ ╠╗║╚╝║║╠╗║╚╣║║║║║═╣╚═╩══╩═╩═╩═╩╝╚╩═╩═╝For any questions or inquiries regarding this video, please reach out to chucky@mrbeastbusiness.comAlso thank you Concept Pixel for the LED Walls,it looked great! www.conceptpixels.comMusic Provided by https://www.extrememusic.com----------------------------------------------------------------follow all of these or i will kick you• Facebook - https://www.facebook.com/MrBeast6000/• Twitter - https://twitter.com/MrBeast•  Instagram - https://www.instagram.com/mrbeast•  Im Hiring! - https://www.mrbeastjobs.com/--------------------------------------------------------------------"
"EQOcDPx2xZk","New Zealand Tour Of Pakistan, 2024 | Pakistan vs New Zealand, 3rd T20I | Highlights","2024-04-21T18:41:43Z","UCF10AG_t1AYW3mlmX7g1VJA","FanCode","17","2024-04-22T00:00:00Z","sports|cricket|T20I|T20|New Zealand|Luke Wood|Finn Allen|youtube|streaming live|watch live|trending|cricket pakistan|cricket new zealand|pak vs nz|highlights|youtube shorts|shorts|live cricket|babar azam|naseem shah|shaheen afridi|mohammad amir|mohammad rizwan","860655","14484","0","1668","https://i.ytimg.com/vi/EQOcDPx2xZk/default.jpg","False","False","Watch all the action from the New Zealand Tour Of Pakistan live, only on FanCode 👉 https://bit.ly/PAK-vs-NZSubscribe to our YouTube channel 👉 https://www.youtube.com/c/fancode/sub.Hit the Bell 🔔 icon to never miss an update.Download the app 👉 http://bit.ly/Download_FancodeFollow us on:👉Facebook: https://www.facebook.com/Fancode/👉Twitter: https://twitter.com/FanCode👉Instagram: https://www.instagram.com/fancode/👉Watch Now: https://www.fancode.com/👉Shop Now: https://fancode.com/shop#livestreaming #cricket #trending #sports #t20 #youtubeshorts #youtube #newzealand #pakistan #watchlive #fancode #pakistancricket #pakvsnz"
"7E3xekt0QFc","Tu Hai | Official Music Video | Darshan Raval | Neha Sharma | Prakriti Giri | Gurpreet Saini","2024-04-22T08:30:04Z","UCdNZZ9znjaiOXNi004mHxSg","Indie Music Label","10","2024-04-22T00:00:00Z","Tu Hai|Darshan Raval|Neha sharma|Prakriti Giri|Gurpreet Saini|Naushad Khan|Love Song|Romantic Song|Dubai|Dubai City|Happy Song|Darshan Raval New song|Darshan Raval Video|Neha Sharma Song|Neha Sharma video|Neha Sharma Movie|Hit song 2024|Dubai Video|Latest Song|Tu hain|Sacha jo ishq hove|Pehli hi nazar me tu|tum ho","329811","37014","0","5565","https://i.ytimg.com/vi/7E3xekt0QFc/default.jpg","False","False","#TuHai #DarshanRaval #NehaSharma #PrakritiGiri #Dubai #NewSong2024 #IndieMusicLabelWhether you're lounging on a sunny day or stargazing under the night sky, Tu Hai is the perfect soundtrack to accompany those moments of love and connection. This enchanting song, brought to life by the melodious voices of Darshan Raval and Prakriti Giri, captures the essence of romance like never before. With the captivating beauty of Neha Sharma and heartfelt lyrics penned by Gurpreet Saini, Tu Hai is guaranteed to make your heart flutter. Join us on a journey of love and passion as we serenade you with this soul-stirring composition.Location Courtesy:https://www.instagram.com/atlantisthepalm?utm_source=ig_web_button_share_sheet&igsh=ZDNlZDc0MzIxNw== https://www.instagram.com/ayauniverse/?utm_source=ig_web_button_share_sheethttps://www.instagram.com/downtowndubai?utm_source=ig_web_button_share_sheet&igsh=ZDNlZDc0MzIxNw==Song name : Tu HaiMusic Composer : Darshan RavalSinger : Darshan Raval & Prakriti GiriLyrics : Gurpreet SainiMusic Producer : Lijo GeorgeBacking Vocals designed and performed by Aniruddh AnanthaGuitars : Arbaaz KhanFlute : Tejas VinchurkarMix and Master : Shadab Rayeen at New Edge StudioAssistant engineers :Pukhraj, Anup, Ehsan & SiddhantVocal Recorded at Dz StudioVideo CreditCast : Darshan Raval & Neha SharmaDirector : Taani Tanvir DOP : Aamir Mughal DA : Akshita AgarwalFirst AD : Vasilisa SimualisSecond AD : Abhishek GangulyEditor : Viral ShahColourist : Avinash ShuklaSteadicam : Asem MohamedExecutive Producers : Gaaurav Sharma, Rishabh Sharrma Production Manager : Sahil DabraUAE Production : Metro Talking Production LLCProduction team : Vikrant Kaushik , Naushad Ahmed Line Producer : Junaid Khan (JM), Deepak Sharma, Naushad AhmedProduction Assist : GursharanMahi , Mohsin ShafelBTS : kaif Gfx JaaniTransport manager : MuneerSpot boy Head : EhsaanCostume : DollaArt Director : Juhi Talmiki & Muhammed ShareefMakeup for Darshan Raval : Audrey Sangma Hair stylist For Darshan Raval : Team Aalim Hakim (Imran)Makeup & Hair For Neha Sharma : Florian Hurel & Bhakti LakhaniCatering : Manjinder Singh ( Apna Punjab Retuaurant ) Equipment : 9x ProductionsListen & Download Tu Hai:Spotify : https://open.spotify.com/track/2fsBaSK1551VvUD9Uvbb9Q?si=LGBN6CiuS16d_IfxRL5CKA&context=spotify%3Asearch%3Atu%2BhaiWynk : https://open.wynk.in/UMZ3T8oRSIb?~destination=any&~feature=wynk_share&~content_id=srch_wmg_5021732281555_INW262400722JioSaavn : https://www.saavn.com/s/song/hindi/tu-hai/tu-hai/OAQeRBZqfFkAmazon Music : https://music.amazon.in/albums/B0D1CW9HLQ?do=play&trackAsin=B0D1D9PMRH&ref=dm_sh_JH9qfLf9DsZGLp3AEZSP6TAVKApple Music : https://music.apple.com/in/album/tu-hai/1740596232?i=1740596357YouTube Music : https://music.youtube.com/watch?v=ICcGU7BrSvQ&si=D2Lu59GZVshkS6rrhungama : https://www.hungama.com/song/tu-hai/108449493/Gaana : https://gaana.com/song/tu-hai-40👉 Subscribe To Indie Music Label YouTube - https://youtube.com/@indiemusiclabel3457?si=qgjlwlPiIhYFP5EB👉 Follow us : Instagram - https://instagram.com/indiemusiclabel?igshid=YmMyMTA2M2Y=👉 Like us : Facebook  - https://m.facebook.com/indiemusiclabel.in👉 Follow us : Twitter - https://twitter.com/indiemlabel?s=21&t=Ap65ePifqYaUiv_bp91Erg"
"skQvd0hMWAo","Bhayankar Comeback Ho-Gaya! ⋮ Introducing Ashwatthama Kalki 2898 AD Breakdown & Review","2024-04-22T05:00:23Z","UCWkHlUiYLeRSIMP8yM7rxxg","PJ Explained","1","2024-04-22T00:00:00Z","Kalki 2898 AD|Kalki Movie|Kalki Trailer|Kalki Prabhas|Prabhas Kalki|Kalki|Kalki 2898|Prabhas|Amitabh Bachchan|Ashwatthama|Kalki 2898 AD Ashwatthama|Kalki Ashwatthama|Kalki 2898 AD Trailer|Deepika Padukone|PJ Explained|thePJ|Reporter Roommate","342255","22591","0","1221","https://i.ytimg.com/vi/skQvd0hMWAo/default.jpg","False","False","ASHWATTHAMA - KALKI 2898 AD: A gripping glimpse into a dystopian future where ancient gods are but distant memories, Amitabh Bachchan's portrayal of Ashwatthama, de-aged and enigmatic, hints at a narrative woven with mystery, divine gems, and a prophecy-bound hero, leaving audiences eagerly anticipating Prabhas's comeback in a Pan-Indian saga of hope, sacrifice, and the quest for greatness.#Kalki2898AD #PJExplained #thePJ00:00 I am Excited!00:23 De-Aging!00:43 Entrance of a Kid...01:27 Unique Use of Languages01:57 Ashwatthama's Mani03:41 Aurora of Amitabh Bachchan04:08 More About Mani04:32 Other Abilities05:03 More Questions05:45 PJ is too Excited!?06:31 Trip to London!My Social Media Handles: Instagram: https://www.instagram.com/pjexplained/Threads: https://www.threads.net/@pjexplainedTwitter: https://twitter.com/pjexplained/ Facebook: https://www.facebook.com/pjexplained/Letterboxd: https://www.letterboxd.com/pjexplained_/Created with Max Studios: maxstudios.help@gmail.comThe PJ Explained is a web channel intended to promote cinema through films review, interviews, discussions, video essays and analytical compilations. It is intended primarily for the purpose of encouraging informed discussions, criticism and review of cinema and towards such purpose the programs use short extracts of cinematograph films, sounds recording and photographic works. These clips and extracts are of a minimal nature and the use is not intended to interfere in any manner with their commercial exploitation of the compete work by the owners of the copyright. The use of works are in compliance with the fair dealing exception provided under Sec. 52 of the Copyright Act, and we asset our use of the works under the exception provided for criticism and review."
"0SFXh0DEAbQ","INDIA's WEIRDEST STREET FOOD Pt. 4","2024-04-20T15:30:07Z","UC0rE2qq81of4fojo-KhO5rg","Tanmay Bhat","23","2024-04-22T00:00:00Z","AIB|Stand Up Comedian|Jokes|Funny|Vlog|Indian Vlogger|Vlogger|Comedy|Comedian|Trending|All India Bakchod|Funny Video|Funny Sketch|Funny Jokes|Tanmay Bhat|Live|Live Stream|Tanmay Bhat Live","1423734","92812","0","2639","https://i.ytimg.com/vi/0SFXh0DEAbQ/default.jpg","False","False","With Airtel Xstream Fiber, plans starting at 699* you get 350+ TV channels and 20+ OTTs at superfast speed. Unlimited entertainment is available, are you taiyaar?Check details : https://bit.ly/49mbdl9#AirtelXstreamFiber #UnlimitedEntertainment #collabFOLLOW:• Rohan Joshi - https://www.instagram.com/mojorojo/• Aaditya Kulshreshth - https://www.instagram.com/kullubaaazi/• Vishal Dayama - https://www.instagram.com/dayamaged/• Piyush Sharma - https://www.instagram.com/misterpiyush/CHECK OUT MY OTHER CHANNELS• Honestly by Tanmay Bhat: https://www.youtube.com/@HonestlybyTanmayBhat• Bot Army Clips: https://www.youtube.com/@BotArmyClips• Superteam Podcast: https://www.youtube.com/@superteampodcast• Honestly Clips: https://www.youtube.com/@HonestlyClips------------------FOLLOW ME• Instagram: https://www.instagram.com/tanmaybhat/• Twitter: https://twitter.com/thetanmay• LinkedIn: https://in.linkedin.com/in/thetanmay------------------Memes curator by Darshit Parmar: https://www.instagram.com/d4rshitt/Video edited by Varun Prajapati: https://www.instagram.com/vrn__23/------------------"
"JZWLH2ha29s","REAL MADRID 3 - 2 FC BARCELONA | RESUMEN LALIGA EA SPORTS","2024-04-21T21:32:15Z","UCTv-XvfzLX3i4IGWAm4sbmA","LALIGA EA SPORTS","17","2024-04-22T00:00:00Z","laliga|liga|la liga|laliga easports|resumen|highlights|Bellingham|Lucas|Vini Jr.|Lamine Yamal|Real Madrid Barça|Real Madrid FC Barcelona|Real Madrid 3 - 2 FC Barcelona resumen|Resumen Real Madrid - FC Barcelona|Resumen Real Madrid|Real Madrid - FC Barcelona resumen|Resumen FC Barcelona|Real Madrid|FC Barcelona|Real Madrid - FC Barcelona Highlights|Highlights Real Madrid - FC Barcelona|Resumen LALIGA|LALIGA Resumen|resumen clasico|clasico resumen|LALIGA","5842739","116132","0","3435","https://i.ytimg.com/vi/JZWLH2ha29s/default.jpg","False","False","El Real Madrid se lleva la victoria en ELCLÁSICO y da un paso de gigante hacía la consecución del título gracias a los goles de Vini Jr., Lucas Vázquez y de Bellingham en el descuento #realmadrid #barça #ELCLÁSICO J32 LALIGA EA SPORTS 2023/2024Suscríbete al canal de LALIGA EA SPORTS: http://goo.gl/Cp0tC"
"8DNDmDd8xdE","LOFI LOVEE (Teaser) - Sourav Joshi Vlogs | Priya Dhapa | Bharti | Haarsh | Asees Kaur| Ved sharma","2024-04-21T06:45:07Z","UCyIZTcU0RBQ6KeftXD5KQ7w","Navaami Music ","10","2024-04-22T00:00:00Z","sourav joshi vlogs|Priya Dhapa|Music|Song|New Song|Sourav Joshi|Music Video|Sourav Joshi New Song 2022|Sourav Joshi Latest Song 2022|Sourav Joshi Music|Sourav Joshi Music 2022|Sourav Joshi Music Video 2022|Sourav Joshi Music Video|Sourav Joshi Dropping|Sourav Joshi Official Video|Sourav Joshi Latest Song|Sourav Joshi Songs|2024|music|new song|love|lyrics|popular|trending|bharti|melody|beautiful|top|Bollywood|best|romantic|Indian|couple|hit song|duet","696608","42476","0","1030","https://i.ytimg.com/vi/8DNDmDd8xdE/default.jpg","False","False","Haarsh Limbachiyaa presents LOFI-LOVEE featuring sourav joshi vlogs , Priya Dhapa, Bharti & Haarsh Audio Credits : Singer: Ved Sharma & Asees Kaur Lyrics: Haarsh Limbachiya Music Composer: Ved Sharma Music Production: Shubham Singh Jadon Guitar : Shubham Singh Jadon Guitar Recorded At: Playhead Studio By Mrinal Das Mix & Master: Aryman Sarki Vocal Arranged By: Thomson Andrews Chorus Singers : Anushka Mahanta,Akanksha Sinha,Rishabh Panchal,Thomson Andrews Chorus Recorded At: Gravity Studio Vocals Recorded At: Musicwale StudioFeaturing: Sourav Joshi & Priya Dhapa Special Featuring: Bharti Singh & Haarsh LimbachiyaProducer: Haarsh Limbachiyaa Director: Nitesh Tyagi Project Head: Abhinav Kaushik Project Manager: Rahul Mehta DOP: Harjass Edit & Colorist: Bharat Mittal Stylist: Triya Tyagi Associate Director: Saksham chauhan Hairstylist: Noor Jahan & Rashid Make Up: Vishnu Patil & Ali Shaikh Digital Marketing: Quick TvDigital Distribution: Big Bash Poster Design: Vikzee Location partner : La Cabana Beach & Spa Booking Link : http://www.lacabana.in/ Travel Partner :Discover Holiday Trail.com Booking Link :http://www.discoverholidaytrail.com/ #souravjoshivlogs #bhartisingh #priyadhapa #haarshlimbachiyaa"
