"UZPeGPbqFTA","Jung Hoo Lee's First Home Run at Oracle Park | 이정후 홈런 | San Francisco Giants Highlights","2024-04-20T20:31:19Z","UCpXMHgjrpnynDSV5mXpqImw","San Francisco Giants","17","2024-04-22T00:00:00Z","San Francisco Giants|SF Giants|SFGiants|Oracle Park|San Francisco|Baseball|Major League Baseball|MLB|Giants|Highlights","450569","4974","0","465","https://i.ytimg.com/vi/UZPeGPbqFTA/default.jpg","False","False","Jung Hoo Lee's first Oracle Park Home run came as a leadoff hit in the 1st inning vs the Arizona Diamondbacks on April 20th, 2024.Subscribe to our YouTube channel for the best, exclusive content: http://youtube.com/giants and check out http://sfgiants.com for our full archive of videos.http://facebook.com/giantshttp://instagram.com/sfgiantshttp://twitter.com/sfgiantshttps://www.snapchat.com/add/sfgiantshttps://vm.tiktok.com/x5r2Yj/"
"l-nMKJ5J3Uc","Ages 1 - 100 Decide Who Wins $250,000","2024-04-20T15:59:59Z","UCX6OQ3DkcsbYNE6H8uQQuVA","MrBeast","24","2024-04-22T00:00:00Z","[None]","68634161","3387417","0","153031","https://i.ytimg.com/vi/l-nMKJ5J3Uc/default.jpg","False","False","I can’t believe who they pickedThanks Top Troops for sponsoring this video. Download Top Troops at https://toptroops.onelink.me/JHnC/mrbeast or scan the QR code to get a FREE special Starter Pack for a limited timeThanks Samsung for the Tab S9s - the Galaxy AI features are cool too: https://smsng.us/MrBTabS9New Merch - https://mrbeast.storeCheck out Viewstats! - https://www.viewstats.com/SUBSCRIBE OR I TAKE YOUR DOG╔═╦╗╔╦╗╔═╦═╦╦╦╦╗╔═╗║╚╣║║║╚╣╚╣╔╣╔╣║╚╣═╣ ╠╗║╚╝║║╠╗║╚╣║║║║║═╣╚═╩══╩═╩═╩═╩╝╚╩═╩═╝For any questions or inquiries regarding this video, please reach out to chucky@mrbeastbusiness.comAlso thank you Concept Pixel for the LED Walls,it looked great! www.conceptpixels.comMusic Provided by https://www.extrememusic.com----------------------------------------------------------------follow all of these or i will kick you• Facebook - https://www.facebook.com/MrBeast6000/• Twitter - https://twitter.com/MrBeast•  Instagram - https://www.instagram.com/mrbeast•  Im Hiring! - https://www.mrbeastjobs.com/--------------------------------------------------------------------"
"SWIfdLiuNEw","5년만에 돌아온 영화관 알바, 그런데 아바타를 곁들인... | 영화관 | 라이즈 | 워크맨2","2024-04-19T09:00:31Z","UCwx6n_4OcLgzAGdty0RWCoA","워크맨-Workman","24","2024-04-22T00:00:00Z","워크맨|장성규|스튜디오룰루랄라|영화관|라이즈|아이돌|kpop|스엠|SM|쇼타로|은석|성찬|원빈|승한|소희|앤톤|메가박스|CGV|롯데시네마|팝콘|아바타|알바|직업체험|엠넷|RIIZE|라이즈impossible|Love119|아르바이트|워크맨2|장성규알바|남자아이돌","1467044","46561","0","2744","https://i.ytimg.com/vi/SWIfdLiuNEw/default.jpg","False","False","JOB것덜~~,,♥ 인력소장이다,,~~오늘은,, 성규가,,, 영화관에서,,신입 알바생 라이즈와 함께 알바를 하고 왔다,,영화관에서 알바를 처음 시작한 지벌써 5년이라는 시간이 흘렀구먼,,,처음 같이 일했던 엘사 선배님,남자 학생 커플도 근황이 참 궁금헌데,,,,^^,,잘 살고 있는감,,?우리가 영화관에 다시 방문했던 것 처럼,,,라이즈도 용돈 떨어지믄,,알바하러 꼭 재방문 해주믄 고맙겄어~알갔제,,~?세상의 모든 job것들을 리뷰한다 [워크맨]▶ 매주 금 오후 6시 공개▶ 일거리 제보: workman2you@gmail.com▶ 비즈니스 문의: lululala.ad@.hll.kr※ 일반인 출연자에 대한 지나친 비방 및 인신공격성 댓글은 관리자에 의해 삭제될 수 있습니다.#라이즈 #RIIZE #영화관#쇼타로 #은석 #성찬 #원빈 #소희 #앤톤#워크맨 #워크맨2 #workman #알바 #아르바이트 #알바리뷰#극한직업 #직업체험 #극한알바"
"QPIjRFbUSxY","[가로] 송지은♡박위 - 감사 [불후의 명곡2 전설을 노래하다/Immortal Songs 2] | KBS 240420 방송","2024-04-20T11:16:01Z","UCR5cyf8hncN_AaQPfmvmlgA","KBS 레전드 케이팝","10","2024-04-22T00:00:00Z","불후의명곡|리메이크|음악예능|노래대결|전설|세대공감|가요|추억|명곡|ImmortalSongs2","407146","15505","0","1386","https://i.ytimg.com/vi/QPIjRFbUSxY/default.jpg","False","False","[가로] 송지은♡박위 - 감사#불후의명곡 #리메이크 #음악예능 #노래대결 #전설 #세대공감 #가요 #추억 #명곡 #ImmortalSongs2 ----------------------------------------------        ▶ Homepage : https://program.kbs.co.kr/2tv/enter/satfreedom/pc/index.html        ▶ Wavve : https://www.wavve.com/        ▶ Youtube : https://www.youtube.com/@LegendKpop----------------------------------------------"
"z88n9M7308g","현남친 작품 (SUB)","2024-04-20T11:00:52Z","UChgOgRNxrtCcVARDQT_c-Zg","짧은대본 ShortPaper","24","2024-04-22T00:00:00Z","드라마|web drama|남사친|여사친|로멘스|연애|사랑|love|대학교|대학생활|FLO|플레이리스트|음악","541856","9793","0","727","https://i.ytimg.com/vi/z88n9M7308g/default.jpg","False","False","#FLO #플레이리스트 #최유리 #현남친 #작품이 영상은 FLO로 부터 제작비를 지원받아 제작되었습니다.멤버십 가입 -https://www.youtube.com/channel/UChgOgRNxrtCcVARDQT_c-Zg/join7천만 곡 FLO가7만 원을 드려요 💵💙✔ 참여 방법 :나만의 '들으면 행복해지는 노래' 댓글로 공유하기(#FLO #7천만곡 해시태그 필수 포함)✔ 경품 : 네이버페이 상품권 7만 원(1명), 네이버페이 상품권 7천 원(30명)✔ 기간 : 4/20(토) ~ 5/4(토)✔ 발표 : 5/9(목) 대댓글로 개별 발표100원으로 7천만 곡을 들을 수 있는 기회까지짧은 대본 구독자들을 위해 준비한 혜택을 아래 링크에서 확인해 주세요.▶ https://bit.ly/FLOxShort_paper* 사칭 계정을 통해 개인정보 수집 및 결제를 유도하는 사례가 있으니 개별 메시지 등을 받는 경우 정식 계정인지 여부를 반드시 확인하시기 바랍니다.동시녹음 원경찬 신주훈https://www.instagram.com/location_sound_분장 총괄이지혜 https://www.instagram.com/@2xoxeoxex https://www.instagram.com/@wit_makeup_official헤어박가을 https://www.instagram.com/@wh_autumn박은총 https://www.instagram.com/@silvergun_96어시스턴트최지수 https://www.instagram.com/@baekhyanggua음원정보최유리 - 이름https://www.music-flo.com/detail/album/412005311/albumtrack광고문의 - ad@shortenm.com일반문의 - short_paper@naver.com배우지원 - short_audi@naver.com배우협업문의 - casting@shortenm.com"
"gN8n-QssWJE","길이 59cm 통연어로 국수 뽑기","2024-04-21T13:00:37Z","UCTx3aCntDvkq-hGtOjKVSnQ","먹어볼래TryToEat","22","2024-04-22T00:00:00Z","연어국수|salmon sashimi noodles|먹어볼래","372493","5677","0","364","https://i.ytimg.com/vi/gN8n-QssWJE/default.jpg","False","False","길이 59cm로 통연어 썰기[연어국수]1) 연어의 앞뒤로 굵은 소금을 뿌려 15분간 둔다(비린내 제거)2) 다시마를 청주(또는 맛술+소주)와 물에 불린다3) 연어를 한 번 씻고 물기를 제거한 후, 불린 다시마로 감싼다4) 큰 통에 연어를 넣고, 냉장고에 하룻동안 숙성한다5) 냄비에 물, 무, 통후추를 넣고 소고기 양지를 삶는다6) 삶은 양지는 손을 찢어 놓는다7) 숙성한 연어를 꺼내 돌돌만다8) 돌돌 만 연어를 원하는 굵기도 썬다(얇아도 굳, 두꺼워도 굳)9) 그릇에 썰어놓은 연어를 올리고 그 위에 절임무, 계란, 양지를 올린다10) 살짝 얼려놓은 냉면육수를 붓고 마무리한다11) 비빔냉면 스타일로 즐기고 싶으면 그릇에 양념장, 어린잎채소, 절임무, 고기, 삶은 계란, 연어를 넣어 비벼먹는다(양념자 : 고추장, 고춧가루, 알룰소스, 소금, 물, 생강가루, 다진마늘)[교양있는 연어덮밥]1) 취향껏 썰은 연어를 접시에 올린 후, 옆에 밥과 회간장을 놓는다2) 연어를 썰어 밥, 와사비, 간장과 함께 먹는다[연어 충무 김밥]1) 숙성한 연어를 길게 썬다2) 깁밥김을 반으로 자른 후, 물을 이용해 가로로 길게 이어 붙인다3) 밥 위에 초밥밥을 올리고 연어를 올린다4) 연어를 토치로 살짝 그을린 후, 잘 말아준다5) 먹기 좋게 썰어 접시에 올린 후, 아보카도, 케이퍼, 홀스래디쉬 소스 등과 함께 먹어본다[식재료 및 조리도구 정보]연어 - 네이버 쇼핑소고기 양지, 냉면육수, 무, 아보카도 - 동네마트[출연자 정보]먹어볼래 - 인간 (인스타 : @trytoeat222)백지 - 관종 (인스타 : @baek.z_trytoeat)[BGM] Artlist[영상 저작권] 먹어볼래TryToEat[비즈니스 문의❤️] trytoeat222@naver.com"
"BBCT43nH6_Q","브롤 토크: 브롤러 돌연변이가 등장합니다! 🧪 [브롤스타즈]","2024-04-20T15:12:11Z","UClJspSpzADMROqOW9HLHaoA","브롤스타즈","20","2024-04-22T00:00:00Z","브롤스타즈|슈퍼셀|브롤|brawlstars|supercell","215560","3110","0","800","https://i.ytimg.com/vi/BBCT43nH6_Q/default.jpg","False","False","브롤 토크가 새로운 이벤트와 함께 찾아왔습니다!미리 업데이트 내용을 확인하고 핀도 받아가세요!📲 지금 다운로드 받으세요 👉 https://supr.cl/BrawlStarsKR브롤스타즈 Youtube 🔗 https://www.youtube.com/BrawlStarsKorea/브롤스타즈 공식 카페 🔗 https://cafe.naver.com/brawlstars브롤스타즈 Kakaotalk 🔗 http://pf.kakao.com/_Wqxdwxj/friend브롤스타즈 Instagram 🔗 https://www.instagram.com/brawlstars_korea/ 브롤스타즈 Tik Tok 🔗 https://www.tiktok.com/@brawlstars_korea#브롤스타즈 #브롤토크 #업데이트 #돌연변이#brawlstars #brawltalk #update #mutations"
"cApabFGK8VA","[Original Song] 우주미아(Would You M.I.A) ㅣ권민&왁파고&티파니","2024-04-20T16:33:43Z","UCzh4yY8rl38knH33XpNqXbQ","왁타버스 WAKTAVERSE","10","2024-04-22T00:00:00Z","우왁굳|왁굳|왁두|이세돌|이세계 아이돌|버튜버|버츄얼 아이돌|노래|음악|커버|아이네|비챤|릴파|징버거|고세구|주르르|우타이테|보컬로이드|utaite|vocaloid|메타버스|metaverse|왁타버스|waktaverse","559859","24676","0","4384","https://i.ytimg.com/vi/cApabFGK8VA/default.jpg","False","False","[Original Song] 우주미아(Would You M.I.A) ㅣ권민&왁파고&티파니[왁타버스 채널은]이세계아이돌과 우왁굳의 고정멤버 그리고 왁타버스 세계관의 영상들이올라오는 곳입니다.[서브채널]왁타버스 ZERO : https://www.youtube.com/@wakzero - 왁타버스 채널에 아쉽게 올라오지 못한 영상들이나 풀버전을 보실 수 있습니다.[이세계아이돌 x 왁타버스 공식 팬카페]https://cafe.naver.com/steamindiegame[MORE]차원을넘어 이세계아이돌 웹툰 : https://page.kakao.com/content/62054138마법소녀 이세계아이돌 웹툰 : https://page.kakao.com/content/62016104차세돌 카카오 이모티콘 : https://e.kakao.com/t/beyond-the-dimension-isegye-idols마세돌 카카오 이모티콘 : https://e.kakao.com/t/magical-isegye-idols?t_ch=share_link_web[이세계 아이돌 생방송 보러가기]아이네 : https://bj.afreecatv.com/inehine징버거 : https://bj.afreecatv.com/jingburger1릴파 : https://bj.afreecatv.com/lilpa0309주르르 : https://bj.afreecatv.com/cotton1217고세구 : https://bj.afreecatv.com/gosegu2비챤 : https://bj.afreecatv.com/viichan6-캐릭터 출처作者名：「こまど」 Twitter:@komado_booth(캐릭터 제작자님의 허가를 얻어 활동하고 있습니다)이세돌 섭외 및 광고 문의 : marketing@parable-asia.com개인 문의 : ecvhao@naver.com"
"LsFquZYwzHc","🇺🇸라스베가스에서 스테이크 3kg 먹었더니 모두가 놀랐어요🤣 smith&wollensky 랍스타 왕새우 먹방","2024-04-21T12:00:20Z","UCfpaSruWW3S4dibonKXENjA","tzuyang쯔양","22","2024-04-22T00:00:00Z","real sound|리얼사운드|social eating|mukbang|eating show|먹방|맛집","1198452","43350","0","1437","https://i.ytimg.com/vi/LsFquZYwzHc/default.jpg","False","False","각국어 번역 자막 제작 : 컨텐츠 제작의 마무리는 컨텐츠플라이! 글로벌 진출을 위한 최고의 파트너,CONTENTSFLY에서 제작되었습니다.https://www.contentsfly.com비지니스 메일:gardenm1120@gmail.com"
"yuK_A04_fVA","불후의명곡 촬영중 울어버린 진짜 이유와 촬영 비하인드","2024-04-20T10:45:50Z","UCT8l_qvhkgTBu8-7wz1hZ0Q","위라클 WERACLE","22","2024-04-22T00:00:00Z","불후의명곡|김동률 감사|감사|김동률|김동률 감사 라이브|김동률 감사 커버|위라클택시|박위|위라클|휠체어|motivation|weracle|wepark|송지은|songjieun|secret|시크릿|브이로그|vlog|박위 송지은|위라클 송지은|송지은 연애|박위 연애|박위 송지은 결혼|결혼|송지은 결혼|일어난 위라클","331653","11891","0","947","https://i.ytimg.com/vi/yuK_A04_fVA/default.jpg","False","False","#송지은 #박위 #불후의명곡 '지금처럼만 서로를 사랑하는게 누군가 주신 나의 행복이죠'김동률님의 '감사'를 준비하며 사랑의 소중함을 절실히 느낄 수 있었습니다.우리는 기억해야합니다. 서로를 사랑할 수 있는 우리의 마음은,하나님이 주신 선물이라는 것을요.--위라클📚 : https://product.kyobobook.co.kr/detail/S000061584232박위 인스타 : http://www.instagram.com/we_park송지은 인스타 : http://www.instagram.com/bimil_jieuncontact me : weraclefactory@gmail.com"
