"WZoKQ4Mck6U","BE:FIRST / Masterplan -Official Audio-","2024-04-21T15:00:06Z","UCi_AquB9uaI3-9xXkuWG7IQ","BE:FIRST Official","10","2024-04-22T00:00:00Z","SKY-HI|スカイハイ|すかいはい|日高|ヒダカ|ひだか|日高光啓|AAA|トリプルエー|すっきり|ｽｯｷﾘ|sukkkiri|THEFIRST|ザファースト|ｻﾞﾌｧｰｽﾄ|ざふぁーすと|BMSG|ビーエムエスジー|ﾋﾞｰｴﾑｴｽｼﾞｰ|びーえむえすじー|ボーイズグループオーディション|ざすと|ザスト|ｻﾞｽﾄ|BEFIRST|ﾋﾞｰｽﾄ|ボーイズグループ|ﾎﾞｰｲｽﾞｸﾞﾙｰﾌﾟ|Boysgroup|BE:FIRST|JUNON|RYUHEI|LEO|SOTA|RYOKI|MANATO|SHUNTO|ジュノン|ｼﾞｭﾉﾝ|リュウヘイ|ﾘｭｳﾍｲ|レオ|ソウタ|ﾚｵ|ｿｳﾀ|リョウキ|ﾘｮｳｷ|マナト|ﾏﾅﾄ|シュント|ｼｭﾝﾄ|BESTY|yt:cc=on|Mainstream|Masterplan|マスタープラン","650658","40814","0","2684","https://i.ytimg.com/vi/WZoKQ4Mck6U/default.jpg","False","False","2024.4.22 Streaming & DownloadBE:FIRST / Masterplanhttps://BEFIRST.lnk.to/Masterplan2024.4.24 On SaleBE:FIRST / Masterplanhttps://befirst-sp.com/masterplan/BE:FIRST / Masterplan - Playlist -https://www.youtube.com/playlist?list=PLbnrvWONK6Fck9nlXeFQxn1kFNCGaIdkmLyrics : SKY-HIMusic : Ryosuke “Dr.R” Sakai, Daisuke Nakamura, SKY-HIProduced by SKY-HI, Ryosuke “Dr.R” SakaiRecording & Mixing Engineer : Ryosuke “Dr.R” SakaiRecording & Mixing Studio : STUDIO726 TOKYOMastering Engineer : Mike Bozzi (Bernie Grundman Mastering, Hollywood CA)Total Produced by SKY-HI (BMSG)Official Audio Video Director : Takahiro Tsukamoto“Masterplan”「Boom Boom Back」、「Mainstream」と、より研ぎ澄ませたクリエイティブを提示した2023年のBE:FIRST。一般的に想像されるであろうダンス&ボーカルグループのイメージの更新に挑戦し、これ以上ない形でそれを成したのが昨年であった。その上でスタートした2024年、我々に当然守りに入る意識はない。胡座をかけるような立場でもない。これまでに作り上げた“最高”の更にその上の最高を提示するタイミングが来たのだ。デビュー曲から幾度となく共に歴史を作ってきたRyosuke “Dr.R” Sakaiとのコラボレーションは、これ以上ない、それでいて思い描いたその通りの軌跡を辿りここに帰結する。これが3年越しのMasterplan。本当のゼロから狙いすまして東京ドームまでたどり着いたこの奇跡は、我々にとって必然であったとBE:FIRSTは証明する。BE:FIRST / Music Video - Playlist -https://www.youtube.com/playlist?list=PLbnrvWONK6FdEWKeXArhrUMu53Xb7ruxlBE:FIRST / Streaming https://befirst.lnk.to/Streaming＜BE:FIRST PROFILE＞SKY-HI率いるBMSGに所属する7人組ダンス＆ボーカルグループBE:FIRST。プレデビュー曲「Shining One」オリコン週間デジタルシングルランキングとオリコン週間ストリーミングランキングの2部門で同時1位を獲得するなど、新人とは思えぬクオリティーの高さと勢いで早くから注目されていました。9都市22公演をまわる全国アリーナツアー「BE:FIRST ARENA TOUR　2023-2024Mainstream”」で躍進をつづけるBE:FIRSTは、昨年9月にリリースしたCDシングル「Mainstream」にて各音楽チャートで1位など計116冠を獲得。紅白歌合戦にも2年連続出場するなど、世界を目指すアーティストとしての道を駆け上がるボーイズグループです。＜BE:FIRST SNS＞Official Website：https://befirst.tokyo/X : https://twitter.com/BEFIRSTofficialX (global): https://twitter.com/BEFIRST_globalInstagram : https://www.instagram.com/befirst__official/Facebook : https://www.facebook.com/BEFIRSTofficialTikTok : https://www.tiktok.com/@befirst_officialYouTube Channel : https://www.youtube.com/c/BEFIRSTOfficialLINE : https://page.line.me/befirst ＜BMSG SNS＞Official Website：https://bmsg.tokyo/X：https://twitter.com/BMSG_officialInstagram : https://www.instagram.com/bmsg_official/YouTube Channel：https://www.youtube.com/c/BMSG_official#BEFIRST #BF_Masterplan#Masterplan#BMSG#BME#BESTY#BEFIRSTXBESTY"
"LFhQhB0Qa14","ちびまる子ちゃん　2024/4/28放送　第1428話「今日は家庭訪問の日」「家庭教師がやってきた」の巻アニメ予告","2024-04-21T09:30:06Z","UCBqA04GYbwNh_oP6tJEvYuw","【公式】ちびまる子ちゃんねる","1","2024-04-22T00:00:00Z","[None]","311578","3818","0","0","https://i.ytimg.com/vi/LFhQhB0Qa14/default.jpg","False","False","「いくら学校の先生が家に来るからって、こんなピカピカに掃除しなくちゃいけないの？先生ってそんなにエライの？じゃあ今度来る家庭教師の先生もすっごくエライ人？。」次回4/28のちびまる子ちゃんは「今日は家庭訪問の日」「家庭教師がやってきた」の2本だよ。放送は夕方6時から！お楽しみにね。"
"_H9U0yE5LhE","江頭、HUNTER×HUNTER一番くじに挑戦！","2024-04-21T17:50:00Z","UCU607BfClX724VqZZ9zWWcA","エガちゃんねる 〜替えのパンツ〜","23","2024-04-22T00:00:00Z","江頭|エガちゃん|ブリーフ団|badass|samurai","365649","9228","0","853","https://i.ytimg.com/vi/_H9U0yE5LhE/default.jpg","False","False","▼エガフェス2024　https://egafes.jp/▼エガフェス2024　公式X　https://twitter.com/egafes_official▼エガフェス2024　公式Instagramhttps://www.instagram.com/egafes_info/▼メイン「エガちゃんねる」　https://www.youtube.com/channel/UCL6JY2DXJNDOIqCP1CRADng▼エガちゃんねる「ノーパン村」  https://www.youtube.com/channel/UCL6JY2DXJNDOIqCP1CRADng/join▼「エガちゃんねる革命」（著：ブリーフ団D）    https://www.amazon.co.jp/gp/product/4299025148/▼エガちゃんねる公式ショップ　https://egachannel.shop▼エガちゃんねる公式Twitter    https://twitter.com/samurai_badass▼エガちゃんねる公式Instagram    https://www.instagram.com/badass_samurai▼エガちゃんねる公式TikTok　https://vt.tiktok.com/FsPEeK/#江頭#エガちゃんねる#替えのパンツ"
"pRnzK_VNclI","Number_i - Blow Your Cover (Official Dance Performance M/V)","2024-04-20T12:00:48Z","UC7N348fUF5Sh-N4m1y578zg","Number_i OFFICIAL","24","2024-04-22T00:00:00Z","[None]","1024279","73936","0","8905","https://i.ytimg.com/vi/pRnzK_VNclI/default.jpg","False","False","Number_i - Blow Your Cover (Official Dance Performance M/V)Stream “Blow Your Cover” now.https://tobe-music.lnk.to/BlowYourCover_EP Pre-order the Mini Album “No.O -ring-” now.Available on May 27th.https://tobe-store.jp/pages/no-o-ringThe members of Number_i are Sho Hirano, Yuta Jinguji and Yuta Kishi.Choreographer : NOPPO (s**t kingz)►Connect with Number_iOfficial Site：https://tobe-official.jp/artists/number_iFan Club：https://tobe-community.jp/fc/number_i/accountX：https://twitter.com/number_i_staffIG：https://www.instagram.com/number_i_staffTikTok：https://www.tiktok.com/@number_i_staffYouTube：https://www.youtube.com/@Number_i_official#ShoHirano IG：https://www.instagram.com/sho_h_desyo/#YutaJinguji IG：https://www.instagram.com/_yutajinguji/#YutaKishi IG：https://www.instagram.com/_yuta_kishi_/#YutaKishi X：https://twitter.com/_yuta_kishi_#Number_i#BlowYourCover#Number_i_BlowYourCover"
"_Sj2hunOGow","milet「hanataba」MUSIC VIDEO(TBS系 日曜劇場「アンチヒーロー」主題歌)","2024-04-21T11:00:07Z","UCpgxgkifUGSKg9dNFE5Vo7Q","milet Official YouTube Channel","10","2024-04-22T00:00:00Z","milet|偽装不倫|スキャンダル専門弁護士|ヴィンランドサガ|Fate|七人の秘書|ミレイ|賭ケグルイ|ハコヅメ|NHKウィンタースポーツテーマソング|王様ランキング|やんごとなき一族|TANG|ミレット|鬼滅の刃|マンウィズ|MWAM|転職の魔王様|葬送のフリーレン|フリーレン|アンチヒーロー","477504","13900","0","514","https://i.ytimg.com/vi/_Sj2hunOGow/default.jpg","False","False","milet「hanataba」TBS系 日曜劇場『アンチヒーロー』主題歌配信中！https://milet.lnk.to/hanataba【milet「hanataba」発売情報】・4月15日(月)先行配信スタート！ ・6月5日(水) SG発売！CD予約はコチラ→ https://milet.lnk.to/hanataba_CD＜初回盤A＞(SECL-2975-2976) 4,500円(税込)CD+Blu-ray[Blu-ray収録内容]「milet live tour “5AM” 2023 at Tokyo International Forum HALL A」＜初回盤B＞(SECL-2977-2978) 1,950円(税込)CD+Blu-ray[Blu-ray収録内容]MV1曲+LIVE映像1曲を予定＜通常盤＞(SECL-2979) 1,200円(税込み)CD[収録曲]※全形態共通別3曲収録[Video Staff]Cast :SHIONDirector :Takuto ShimpoDirector Of Photograrhy :Kohta KimuraDrone Operator :Mochito TanakaLighting Director :Haruka HarazawaArt Director :Naomi Iwase(R.mond)Landscape Gardner:Kousaku Mito(Shisuien),Kinya Kozaki(Shisuien)Junya Katagi (Shisuien),Ami Arakawa (Shisuien)Transport :Junichiro IkutaHair＆Make-Up :Nannan Shindo(avgvst)Stylist :Akiyoshi MoritaHair&Make-Up [Cast] :Mutsumi Shibahara(AURA)Stykist [Cast] :HARUHIColorist:Haruka Ariga (ARTONE FILM)VFX：Shunsuke Kakuuchi,Yasuhiro Kobari (Triple Additional)Online Editor:Ryosuke Ichikawa (MARUNI STUDIO)MA Mixer :Naoki Takeda (MARUNI STUDIO)Production Manager:Tamaki Ide (FAB)Production Manager:Yukari Itabashi(FAB),Nanami Sato(FAB),Masato Kudo(FAB),Yasuhiro Koshida,Kosuke Inoue,Yuko GomiProducer: Hazuki Hasegawa (FAB)#milet #アンチヒーロー #hanataba #長谷川博己 #北村匠海 #堀田真由 #大島優子 #林泰文 #岩田剛典 #木村佳乃 #野村萬斎"
"iBtRTsUF3qk","夫に妊娠をサプライズで報告する日。","2024-04-20T10:00:07Z","UCwGNwOsWOX4v-3k2JO088SQ","フミカナ【FUMIYA to KANAMI】","24","2024-04-22T00:00:00Z","[None]","1432404","69665","0","3870","https://i.ytimg.com/vi/iBtRTsUF3qk/default.jpg","False","False","_２年前の「あの日」の動画https://youtu.be/nD9YK90cmHMhttps://youtu.be/-XkAFbQVHZk【メンバーシップ参加はこちらから】https://www.youtube.com/channel/UCwGNwOsWOX4v-3k2JO088SQ/join【個人事務所】モデル・広告・イベント等、各種お問い合わせは下記公式窓口からお願い致します。https://form.run/@fumikana1020__👫🏽🐶LINE VOOM👫🏽🐶https://linevoom.line.me/post/_dUjPPfzgopcmTrSuTTCMFBQlMe636TSmA5chUbg/1165780092886904503-🧔🏽FUMIYA🧔🏽🌴Instagramhttps://instagram.com/fumiya_1105_?igshid=YmMyMTA2M2Y=👩🏽KANAMI👩🏽🌴Instagramhttps://www.instagram.com/kanami_0530👫🏽FUMIYA to KANAMI👫🏽🌴Instagramhttps://instagram.com/fumiyatokanami?igshid=8qmh47ol6qbs __"
"S5qCtD3VZ3I","【MLB 速報】第2打席で今季第5号ホームラン！vs.メッツ 4.22","2024-04-21T21:01:33Z","UCgn06AH6iI_DOutzukEsPAA","SPOTVNEWS","17","2024-04-22T00:00:00Z","スポーツ|プレミアリーグ|メジャーリーグ","416968","3270","0","266","https://i.ytimg.com/vi/S5qCtD3VZ3I/default.jpg","False","False","SPOTV NOWでは、スマートフォン、タブレット、PCで世界のトップスポーツ（プレミアリーグ、セリエA、スコティッシュプレミアシップ、イングランドFAカップ、メジャーリーグ等）のコンテンツを視聴することができます。*SPOTV NOWは有料会員登録していただくことで映像コンテンツをご覧いただけます。*一部無料コンテンツ有 是非一度ご覧ください。SPOTV NEWS：世界のスポーツの最新情報を発信するニュースサイトhttps://spotvnews.jpSPOTV NOW：世界のトップスポーツの映像をライブでお楽しみいただける映像配信サービスhttps://spotvnow.jp#大谷翔平 #メッツ #ドジャース"
"239KGYCtAT8","行方不明になった猫ソランが自力で帰ってきました","2024-04-21T13:00:08Z","UCIDOHrFd4wl8P6pPyPKlG2A","タイピー日記/taipi","22","2024-04-22T00:00:00Z","動物|生き物|猫|犬|子猫|キジトラ|子猫救出|子猫保護|可愛い|癒し動画|可愛い動画|黒猫|ペット|お世話|遊び|ベッド|古民家|スローライフ|猫と島くらし|island life|island living|pet|cat|cats|dog|animals|cute|help kitten|kitten|kitty|kitten rescue|タイピー|タイピー日記|youtube|ユーチューバー|ポン吉|金姫|きん姫|キャットタワー|テリトリー|侵入|play|野良猫|元野良猫|遊|成長|りん|ぶりりん|初めて|遊ぶ|仲良し|イチャイチャ|エンジンルーム|かまってちゃん|人見知り|家族|ソラン|家|cold|再会|赤ちゃん|逆戻り|お出かけ|海|散歩|脱走|やんちゃ|ウロウロ|イタズラ|朝|ぽん吉|返事|見知らぬ猫|元気|家庭菜園|野菜|迷子|迷い猫|捕獲|保護|爪切り|挑戦|畑作り","204502","15035","0","1140","https://i.ytimg.com/vi/239KGYCtAT8/default.jpg","False","False","大変お騒せしました。協力してくださった方々本当にありがとうございました。ヴィレッジヴァンガードさんとのコラボ商品はこちらhttps://vvstore.jp/feature/detail/19029/タイピー日記グッズはこちらhttps://infogoods.base.shop/古民家チャンネルはこちら（毎週日曜更新）https://www.youtube.com/channel/UC82T19MNCyHxdRm3YgjTeqwメンバーシップ限定の絵文字や写真も投稿中https://www.youtube.com/channel/UCIDOHrFd4wl8P6pPyPKlG2A/joinりん救出https://www.youtube.com/watch?v=AQSzFhzeZEA&t=180sデン救出https://www.youtube.com/watch?v=bNT1og2blzQ&t=1sソラン救出https://www.youtube.com/watch?v=fozCLtYt9BY&t=361sタイピー 日記切り抜きhttps://www.youtube.com/watch?v=oPMvr0_HMZ0&t=2s動物シリーズhttps://www.youtube.com/playlist?list...ぶりりん グッズhttps://suzuri.jp/taipiLINEスタンプhttps://store.line.me/stickershop/pro.."
"qVylRMGabv8","【ライブ本編】ROF-MAO 1st LIVE - New street, New world / 無料パート","2024-04-21T09:36:47Z","UCX7YkU9nEeaoZbkVLVajcMg","にじさんじ","24","2024-04-22T00:00:00Z","バーチャルライバー|UCX7YkU9nEeaoZbkVLVajcMg|にじさんじ|バーチャルYouTuber|VTuber|YouTuber|ユーチューバー|バーチャルユーチューバー|ライバー|アニメ|anime|nijisanji|ゲーム配信","336105","21642","0","521","https://i.ytimg.com/vi/qVylRMGabv8/default.jpg","False","False","ROF-MAO 1st LIVE - New street, New worldデビュー曲の名を冠し、満を持してついに開催するROF-MAO初のワンマンライブ！￣￣￣￣￣￣￣￣￣￣￣￣こちらの放送ではROF-MAO 1st LIVE - New street, New worldの様子をお送りいたします※本配信のアーカイブは、公演終了後もお楽しみいただけます。※アーカイブの公開時間・期限・内容は、予告なく変更させて頂く場合がございます。▼ライブ本編を全て楽しめる、ネット配信視聴チケットを販売中！https://dwango-ticket.jp/project/nPOaEkq8kN※2024年5月6日（月・祝）23:59まで※本公演を最後までお楽しみいただく場合、ネット配信視聴チケットのご購入が必要となります。【公演概要】タイトル：ROF-MAO 1st LIVE - New street, New world日程：2024年4月21日（日）時間：OPEN 17時00分 / START 18時00分会場：大阪城ホール特設サイト： https://www.nijisanji.jp/events/rof-mao_1stlive/ 【出演者】 ROF-MAO （@ROFMAO）　加賀美ハヤト（@KagamiHayato） 　剣持刀也 （@KenmochiToya）　不破湊 （@FuwaMinato）　甲斐田晴 （@KaidaHaru） 【ご注意事項】本番組は全編スクリーンショット&SNS投稿OKです。Screenshots of the live stream & posting the screenshots on social media are allowed.全场可截图并分享在各个SNS平台。本配信の切り抜き行為はご遠慮ください。Please refrain from clipping this stream.本次直播禁止上传切片，感谢您的理解与配合※未成年者の視聴者の方々は、下記リンク先の注意事項もご覧ください。https://www.anycolor.co.jp/notice-for-minors"
"x7hCInZjX_c","【新庄監督会見】チーム４連勝！２試合連続完封！","2024-04-21T10:05:50Z","UCIEmSQYznT9cuTZzBN-x3SQ","北海道日本ハムファイターズ","17","2024-04-22T00:00:00Z","[None]","181655","4480","0","223","https://i.ytimg.com/vi/x7hCInZjX_c/default.jpg","False","False","2024年4月21日、新庄監督の会見をお届けします！【チャンネル登録はこちら】https://www.youtube.com/user/FIGHTERSofficial◆ファイターズ公式サイトhttps://www.fighters.co.jp/◆ファイターズ公式Twitterhttps://twitter.com/FightersPR◆ファイターズ公式Instagramhttps://www.instagram.com/fighters_official◆ファイターズ公式Facebookhttps://www.facebook.com/fighters.official#ファイターズ #新庄剛志 #大航海"
